SIDO,VISIT_AREA_NM,GUNGU,VISIT_AREA_TYPE_CD,VISIT_AREA_ID,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
인천광역시,플로망스 수영장,강화군,6.0,2208200002.0,420.0,4.0,1.0,5.0,5.0
인천광역시,조양방직,강화군,13.0,2208190002.0,45.0,4.25,0.0,1.75,4.25
인천광역시,보문사,강화군,2.0,2208190004.0,64.61538461538461,4.153846153846154,0.1538461538461538,1.0,3.923076923076923
경기도,수원전통문화관 예절교육관,수원시,3.0,2208090004.0,60.0,2.333333333333333,0.3333333333333333,0.3333333333333333,2.333333333333333
경기도,행궁동벽화마을,수원시,7.0,2208090005.0,30.0,3.25,0.0,0.875,3.125
경기도,장안공원 화서문,수원시,2.0,2208110002.0,45.0,4.5,0.0,0.0,4.5
경기도,수원팔색길 화성성곽길,수원시,2.0,2208100002.0,76.66666666666667,4.444444444444445,0.3333333333333333,0.2222222222222222,4.444444444444445
경기도,수원화성박물관,수원시,2.0,2208090006.0,57.69230769230769,4.0,0.0769230769230769,0.7692307692307693,3.615384615384616
경기도,팔달문,수원시,2.0,2208100005.0,30.0,2.5,0.5,0.0,2.5
경기도,만석공원 만석거,수원시,1.0,2208100007.0,30.0,4.0,0.0,0.0,4.0
경기도,서장대,수원시,2.0,2208110001.0,30.0,4.0,0.0,0.0,4.0
경기도,아쿠아플라넷 광교,수원시,6.0,2208110006.0,70.0,3.6666666666666665,0.0,0.6666666666666666,2.6666666666666665
경기도,화성행궁,수원시,2.0,2208100001.0,60.0,4.235294117647059,0.2549019607843137,0.6862745098039216,4.019607843137255
인천광역시,송도달빛축제공원,연수구,8.0,2208060008.0,168.0,4.2,0.0,4.8,3.6
인천광역시,해찬솔공원,연수구,1.0,2208070001.0,30.0,4.0,0.0,6.0,4.0
서울특별시,서울식물원,강서구,6.0,2209030002.0,76.66666666666667,4.444444444444445,0.3333333333333333,0.8888888888888888,4.333333333333333
서울특별시,도림천,관악구,7.0,2209030006.0,60.0,3.0,0.0,1.0,3.0
서울특별시,잠실종합운동장,송파구,13.0,2208140002.0,540.0,5.0,1.0,1.0,5.0
서울특별시,광화문광장,종로구,2.0,2208170005.0,53.07692307692308,4.423076923076923,0.6153846153846154,1.0384615384615383,4.307692307692308
서울특별시,북촌한옥마을,종로구,7.0,2208170006.0,53.333333333333336,4.111111111111111,0.3888888888888889,0.5555555555555556,3.8333333333333335
서울특별시,서대문형무소역사관,서대문구,2.0,2208170007.0,90.0,4.571428571428571,0.1428571428571428,2.857142857142857,4.285714285714286
서울특별시,경복궁,종로구,2.0,2208170004.0,81.0,4.675,0.575,1.25,4.55
서울특별시,청와대 본관,종로구,2.0,2208170003.0,71.53846153846153,4.076923076923077,0.0769230769230769,1.5384615384615383,3.5384615384615383
서울특별시,서울스카이,송파구,3.0,2208170010.0,172.5,4.5,0.0,3.25,4.0
인천광역시,인천상륙작전기념관,연수구,2.0,2208190005.0,30.0,3.0,0.0,1.5,2.5
경기도,방화수류정,수원시,1.0,2208190003.0,49.09090909090909,4.681818181818182,0.1818181818181818,0.8181818181818182,4.454545454545454
인천광역시,인천도시역사관,연수구,2.0,2208190006.0,35.0,3.6666666666666665,0.0,1.3333333333333333,3.1666666666666665
경기도,낙천지,포천시,1.0,2208120005.0,30.0,2.0,0.0,1.0,1.0
경기도,백운계곡관광지,포천시,1.0,2208120006.0,120.0,5.0,1.0,1.0,5.0
경기도,포천 가람누리  문화공원,포천시,1.0,2208120003.0,30.0,4.0,0.0,1.0,4.0
경기도,이스케이프9 본사,부천시,13.0,2208070003.0,60.0,3.0,0.0,1.0,2.0
서울특별시,메트로폴리탄수영장,강남구,6.0,2208140006.0,60.0,3.0,0.0,1.0,3.0
서울특별시,여의도한강공원,영등포구,1.0,2208130002.0,118.92857142857144,4.392857142857143,0.4642857142857143,0.7857142857142857,4.5
서울특별시,한국은행 본부,중구,3.0,2208060003.0,30.0,3.5,0.0,2.0,3.5
서울특별시,청와대 영빈관,종로구,2.0,2208070001.0,45.0,3.5,0.0,4.0,3.0
서울특별시,롯데월드,송파구,6.0,2208060001.0,340.7142857142857,4.214285714285714,0.6428571428571429,2.571428571428572,4.285714285714286
서울특별시,전쟁기념관 어린이박물관,용산구,2.0,2208070002.0,60.0,3.0,0.0,3.0,3.0
서울특별시,남산공원 N서울타워,용산구,1.0,2208070006.0,101.66666666666669,4.388888888888889,0.3333333333333333,1.0,4.111111111111111
서울특별시,서대문 자연사박물관,서대문구,2.0,2208050008.0,90.0,4.666666666666667,0.0,3.333333333333333,4.666666666666667
서울특별시,국립민속박물관,종로구,2.0,2208050007.0,68.57142857142857,4.428571428571429,0.1428571428571428,1.1428571428571428,4.285714285714286
서울특별시,국립중앙박물관,용산구,2.0,2208070004.0,144.7058823529412,4.882352941176471,0.3529411764705882,1.0588235294117647,4.647058823529412
서울특별시,국립고궁박물관,종로구,2.0,2208050005.0,47.142857142857146,4.428571428571429,0.1428571428571428,0.8571428571428571,4.428571428571429
경기도,아쿠아필드 고양,고양시,3.0,2208160002.0,330.0,4.0,0.0,1.0,4.0
서울특별시,하이커그라운드,중구,3.0,2208110003.0,60.0,3.8,0.2,1.0,3.8
서울특별시,덕수궁돌담길,중구,2.0,2208100006.0,35.0,4.5,0.1666666666666666,1.6666666666666667,4.333333333333333
서울특별시,롯데월드아쿠아리움,송파구,6.0,2208140001.0,105.0,4.5,0.0,3.5,3.0
서울특별시,광화문광장지하,종로구,2.0,2208140003.0,30.0,5.0,0.0,7.0,5.0
서울특별시,광화문광장 일대,종로구,3.0,2208140004.0,120.0,5.0,0.0,7.0,5.0
서울특별시,롯데월드 어드벤처,송파구,6.0,2208120001.0,335.0,4.5,0.5,3.5,4.5
서울특별시,롯데월드 민속박물관,송파구,2.0,2208120002.0,45.0,4.0,0.5,4.0,3.5
서울특별시,덕수궁,중구,2.0,2208110003.0,67.14285714285714,4.857142857142857,0.2857142857142857,1.0,4.619047619047619
서울특별시,흥인지문,종로구,2.0,2208120003.0,45.0,4.5,0.5,2.75,4.25
서울특별시,흥인지문공원,종로구,1.0,2208130004.0,30.0,5.0,0.0,4.0,5.0
서울특별시,서울숲 곤충식물원,성동구,6.0,2208110005.0,30.0,5.0,0.0,1.0,5.0
서울특별시,어둠속의대화,종로구,3.0,2208110007.0,120.0,5.0,0.0,1.0,5.0
서울특별시,청와대 정문,종로구,2.0,2208150002.0,76.66666666666667,4.555555555555555,0.0,2.2222222222222223,3.888888888888889
서울특별시,롯데월드타워,송파구,13.0,2208160004.0,88.0,4.066666666666666,0.4,0.7333333333333333,3.8666666666666663
경기도,여주곤충박물관,여주시,2.0,2208090001.0,120.0,4.0,0.0,4.0,4.0
서울특별시,마로니에공원,종로구,1.0,2208060003.0,60.0,4.2,0.5,1.3,4.1
서울특별시,서울돈화문국악당,종로구,2.0,2208140005.0,30.0,4.0,0.0,6.0,5.0
서울특별시,서울역사박물관,종로구,2.0,2208250001.0,80.0,5.0,0.0,0.0,4.666666666666667
서울특별시,청계천 장통교 진출입 계단 5번,종로구,7.0,2208240006.0,30.0,5.0,1.0,0.0,5.0
경상북도,경주월드,경주시,6.0,2208060001.0,285.0,4.725,0.4,2.3,4.55
경상북도,황리단길 청온채,경주시,7.0,2208060002.0,60.0,3.0,1.0,0.0,2.0
서울특별시,전쟁기념관,용산구,2.0,2208050002.0,67.5,4.5,0.25,0.5,4.0
서울특별시,이회영기념관,중구,3.0,2208080014.0,60.0,3.0,0.0,0.0,3.0
서울특별시,문화역서울284,중구,2.0,2208110006.0,52.5,4.375,0.125,1.0,4.0
서울특별시,광화문,종로구,2.0,2208110005.0,70.0,4.666666666666667,0.5,1.1666666666666667,4.5
서울특별시,한국은행 화폐박물관,중구,2.0,2208110001.0,60.0,4.0,0.0,2.0,3.0
서울특별시,서울시립미술관 서소문본관,중구,3.0,2208110002.0,105.0,4.0,0.5,1.0,4.0
서울특별시,숭례문,중구,2.0,2208100007.0,30.0,4.0,0.3333333333333333,0.3333333333333333,4.0
경기도,한울공원 해수풀장,시흥시,6.0,2208130002.0,150.0,4.0,0.0,2.0,4.0
경기도,화랑유원지,안산시,1.0,2208130004.0,60.0,4.0,0.0,1.0,4.0
경기도,더그림,양평군,1.0,2208070002.0,105.0,5.0,0.5,1.0,5.0
서울특별시,용산공원 부분개방부지,용산구,1.0,2208060004.0,112.5,4.25,0.0,1.25,3.75
서울특별시,서울특별시청,중구,7.0,2208050006.0,30.0,5.0,1.0,1.0,5.0
서울특별시,국립중앙박물관 기획전시관,용산구,2.0,2208060002.0,90.0,5.0,0.0,1.0,5.0
서울특별시,중앙경제HR교육원,중구,3.0,2208050004.0,180.0,4.0,0.0,1.0,4.0
경기도,연꽃테마파크,시흥시,6.0,2208050006.0,60.0,4.0,0.0,1.0,4.0
인천광역시,송도센트럴파크,연수구,7.0,2208050001.0,53.75,4.583333333333333,0.3333333333333333,0.7916666666666666,4.583333333333333
경기도,오이도 빨강등대,시흥시,1.0,2208050002.0,45.0,4.0,0.3333333333333333,1.3333333333333333,4.0
인천광역시,월미바다역,중구,13.0,2208040002.0,105.0,4.0,0.0,1.5,2.5
서울특별시,북악팔각정,종로구,1.0,2208180007.0,45.0,4.0,0.0,0.5,4.0
강원도,대관령양떼목장,평창군,13.0,2208270005.0,75.88235294117646,4.470588235294118,0.1764705882352941,1.8823529411764703,3.764705882352941
인천광역시,영흥도 하늘고래공원전망대,옹진군,1.0,2208150002.0,40.0,2.333333333333333,0.0,2.6666666666666665,2.333333333333333
경기도,대부바다향기테마파크,안산시,6.0,2208150003.0,70.0,4.0,0.0,2.333333333333333,4.0
경기도,방아머리해수욕장,안산시,1.0,2208150005.0,60.0,3.857142857142857,0.2857142857142857,4.428571428571429,3.2857142857142856
경기도,연인산 계곡,가평군,1.0,2208050006.0,60.0,5.0,0.0,1.0,5.0
경기도,자라섬,가평군,1.0,2208050004.0,108.0,4.1,0.3,1.1,4.0
경기도,DMZ 장단콩두부마을,파주시,7.0,2208140002.0,50.0,3.6666666666666665,0.0,1.3333333333333333,4.0
경기도,헤이리예술마을,파주시,7.0,2208140001.0,109.28571428571428,4.214285714285714,0.4285714285714285,1.0,4.214285714285714
인천광역시,그랜드하얏트인천 웨스트타워 수영장,중구,6.0,2208050005.0,90.0,5.0,0.0,3.0,5.0
서울특별시,코엑스 아쿠아리움,강남구,6.0,2208100006.0,105.0,4.0,0.5,1.5,4.0
경기도,가나아트파크 조각공원,양주시,1.0,2208150008.0,60.0,5.0,0.0,1.0,3.0
경기도,가나아트파크 아트놀이터,양주시,3.0,2208150004.0,30.0,5.0,0.0,1.0,5.0
경기도,가나아트파크 어린이체험관,양주시,13.0,2208150003.0,30.0,5.0,0.0,1.0,5.0
경기도,가나아트파크 야외공연장,양주시,3.0,2208150005.0,60.0,5.0,0.0,1.0,5.0
경기도,가나아트파크 미술관,양주시,3.0,2208150007.0,60.0,5.0,0.0,1.0,5.0
서울특별시,갤러리구조,성동구,3.0,2208060006.0,30.0,3.0,0.0,2.0,4.0
서울특별시,디뮤지엄,성동구,3.0,2208060007.0,60.0,5.0,0.0,2.0,5.0
서울특별시,신사하우스,강남구,3.0,2208060004.0,60.0,4.0,0.0,2.0,4.0
서울특별시,그라운드시소 성수,성동구,3.0,2208060005.0,97.5,4.0,0.25,0.75,3.75
서울특별시,일상비일상의틈,강남구,3.0,2208130005.0,75.0,4.25,0.5,1.0,4.0
서울특별시,R&J씨어터,종로구,3.0,2208130008.0,120.0,5.0,0.0,1.0,5.0
서울특별시,섬세이 테라리움,성동구,3.0,2208130002.0,90.0,4.0,0.0,1.0,4.0
대구광역시,대구스타디움,수성구,3.0,2208140008.0,330.0,5.0,0.0,1.0,5.0
서울특별시,코엑스,강남구,3.0,2208150003.0,102.0,4.8,0.4,0.2,4.6
대구광역시,국립대구박물관,수성구,2.0,2208140007.0,45.0,4.5,0.0,2.0,3.5
강원도,경포해수욕장,강릉시,1.0,2208070014.0,80.57142857142857,4.371428571428571,0.5428571428571428,1.457142857142857,4.371428571428571
서울특별시,천주교서울대교구 주교좌 명동대성당,중구,2.0,2208170002.0,40.0,4.555555555555555,0.4444444444444444,0.4444444444444444,4.111111111111111
서울특별시,청계천,종로구,1.0,2208180005.0,43.84615384615385,4.461538461538462,0.5,1.3076923076923077,4.5
서울특별시,봉은사,강남구,2.0,2208160005.0,47.142857142857146,3.7142857142857135,0.1428571428571428,0.2857142857142857,3.7142857142857135
대전광역시,국립대전현충원,유성구,2.0,2208200001.0,60.0,5.0,0.0,3.0,5.0
경기도,유리섬박물관,안산시,2.0,2208180002.0,120.0,5.0,0.0,2.333333333333333,4.666666666666667
서울특별시,남산케이블카,중구,6.0,2208240005.0,60.0,4.125,0.5,1.625,3.375
인천광역시,리틀미코노스 선재도,옹진군,6.0,2208230003.0,180.0,5.0,1.0,0.0,5.0
경기도,대성수상레저,가평군,13.0,2208200004.0,90.0,4.0,0.0,4.0,3.0
경기도,북한강,가평군,13.0,2208210004.0,30.0,5.0,1.0,4.0,5.0
인천광역시,대한성공회 인천내동교회,중구,2.0,2208280004.0,30.0,4.0,0.0,0.0,4.0
인천광역시,주교좌 답동성바오로성당,중구,2.0,2208280003.0,30.0,5.0,0.0,0.0,5.0
인천광역시,인천시민애집,중구,2.0,2208280006.0,30.0,5.0,0.0,0.0,5.0
인천광역시,자유공원 맥아더장군동상,중구,2.0,2208280005.0,30.0,4.5,0.5,0.5,4.5
경기도,국립유명산자연휴양림,가평군,1.0,2208200002.0,120.0,5.0,0.6666666666666666,2.0,5.0
경기도,정도가 이천 도자기체험공방,이천시,13.0,2208290002.0,90.0,5.0,0.0,2.0,5.0
경기도,곤지암리조트 스파라스파,광주시,6.0,2208280003.0,150.0,2.75,0.0,1.5,2.5
경기도,화담숲,광주시,1.0,2208280002.0,185.0,4.583333333333333,0.0416666666666666,1.7083333333333333,4.625
인천광역시,승봉도해안산책로,옹진군,7.0,2208220009.0,180.0,5.0,0.0,1.0,5.0
경기도,수원화성 화홍문,수원시,2.0,2209030001.0,50.76923076923077,4.076923076923077,0.1538461538461538,0.7692307692307693,3.692307692307693
경기도,무궁화공원묘원 가람추모관,양평군,2.0,2209090003.0,60.0,3.0,1.0,7.0,5.0
경기도,임진각관광지,파주시,2.0,2208280001.0,186.0,4.6,0.4,1.2,4.8
경기도,임진각두부마을,파주시,7.0,2208280002.0,30.0,4.0,0.0,0.0,5.0
경기도,프로방스마을,파주시,7.0,2208270005.0,48.75,3.375,0.125,1.0,3.0
서울특별시,프린트베이커리 롯데월드타워점,송파구,3.0,2208170004.0,30.0,4.0,1.0,1.0,3.0
서울특별시,잠실 롯데월드타워 월드파크,송파구,13.0,2208170003.0,30.0,5.0,1.0,1.0,5.0
서울특별시,소피텔 앰배서더 서울 수영장,송파구,6.0,2208160005.0,60.0,2.0,0.0,1.0,2.0
인천광역시,마시안해변,중구,1.0,2208170004.0,37.5,4.0,0.25,1.5,4.0
인천광역시,잠진도,중구,1.0,2208160005.0,30.0,3.0,0.0,1.0,3.0
경기도,서울랜드,과천시,6.0,2208280002.0,305.0,4.833333333333333,0.5,2.0,4.666666666666667
경기도,탄요공원,화성시,1.0,2208270002.0,60.0,4.0,0.0,2.0,4.0
경기도,수원화성,수원시,2.0,2208270004.0,96.3157894736842,4.473684210526316,0.2105263157894736,0.9473684210526316,4.473684210526316
경기도,동탄센트럴파크,화성시,7.0,2208280002.0,60.0,5.0,0.0,2.0,5.0
서울특별시,한강,영등포구,1.0,2208200012.0,120.0,4.0,1.0,0.25,4.0
서울특별시,예술의전당,서초구,3.0,2208200011.0,60.0,4.5,0.0,0.5,4.5
서울특별시,목동종합운동장 목동아이스링크,양천구,6.0,2208210002.0,150.0,3.0,0.0,1.0,3.0
인천광역시,전등사,강화군,2.0,2208260002.0,69.0,3.8,0.2,1.6,3.7
인천광역시,대한성공회 강화성당,강화군,2.0,2208270003.0,34.285714285714285,4.0,0.0,1.1428571428571428,3.7142857142857135
인천광역시,용흥궁,강화군,2.0,2208270002.0,30.0,3.2,0.0,2.8,3.0
경기도,스타필드 안성 찜질스파,안성시,6.0,2208180002.0,240.0,4.0,0.0,5.0,4.0
경기도,아쿠아필드 안성,안성시,6.0,2208180001.0,165.0,4.0,0.0,2.5,4.0
경기도,경기옛길 평해길 제4길 두물머리나루길,양평군,7.0,2208260001.0,30.0,4.0,1.0,4.0,4.0
경기도,양주시립민복진미술관,양주시,3.0,2208180005.0,50.0,4.666666666666667,0.0,0.6666666666666666,4.666666666666667
경기도,광릉숲길,남양주시,7.0,2208200003.0,90.0,4.5,0.5,0.0,5.0
경기도,재인폭포,연천군,1.0,2208170005.0,71.25,4.5,0.625,2.5,4.25
경기도,연천양원리고인돌,연천군,2.0,2208170007.0,30.0,3.0,0.0,0.0,3.0
경기도,양주시립장욱진미술관,양주시,3.0,2208180004.0,50.0,4.666666666666667,0.0,0.6666666666666666,4.0
경기도,양주대모산성,양주시,2.0,2208180006.0,30.0,2.0,0.0,0.0,2.0
경기도,용암리 계곡,양주시,1.0,2208210002.0,180.0,5.0,0.0,0.0,5.0
경기도,벽초지수목원,파주시,1.0,2208180002.0,90.0,4.125,0.0,1.125,3.5
경기도,고랑포구역사공원,연천군,1.0,2208190004.0,135.0,4.0,0.0,2.5,4.0
경기도,회암사지박물관,양주시,2.0,2208190002.0,90.0,4.0,0.0,0.5,4.0
전라남도,오장성마을,영암군,7.0,2208270003.0,90.0,3.0,1.0,2.0,4.0
전라남도,성전면 일대,강진군,1.0,2208270001.0,30.0,3.0,1.0,2.0,4.0
경기도,어천저수지,화성시,1.0,2208270005.0,30.0,3.0,0.0,2.0,4.0
경기도,두물머리,양평군,1.0,2208190002.0,63.333333333333336,4.5,0.3888888888888889,1.6666666666666667,4.166666666666667
인천광역시,초지진매점,강화군,1.0,2208210004.0,30.0,4.0,1.0,4.0,4.0
인천광역시,강화기독교역사기념관,강화군,2.0,2208210005.0,60.0,5.0,0.0,4.0,5.0
강원도,도째비골해랑전망대,동해시,1.0,2209240003.0,42.0,4.2,0.0,1.2,3.8
강원도,황지공원 황지연못,태백시,1.0,2209240005.0,45.0,3.8333333333333335,0.1666666666666666,1.1666666666666667,3.8333333333333335
강원도,정동진해변,강릉시,1.0,2209240002.0,66.0,4.6,0.6,1.3,4.6
강원도,철암탄광역사촌,태백시,2.0,2209240006.0,82.5,4.25,0.0,0.75,4.25
강원도,매바위인공폭포,인제군,1.0,2209230003.0,30.0,3.333333333333333,0.3333333333333333,8.333333333333334,3.0
강원도,안목해변,강릉시,1.0,2209230006.0,54.8936170212766,4.297872340425532,0.4893617021276595,1.0212765957446808,4.25531914893617
인천광역시,초지진,강화군,2.0,2208160003.0,30.0,3.5,0.0,3.5,2.5
인천광역시,고려궁지,강화군,2.0,2208170006.0,30.0,3.7777777777777777,0.1111111111111111,0.7777777777777778,3.555555555555556
인천광역시,동막해수욕장,강화군,1.0,2208180003.0,73.33333333333333,3.888888888888889,0.1111111111111111,1.5555555555555556,3.7777777777777777
인천광역시,강화산성 남문,강화군,2.0,2208170009.0,50.0,3.333333333333333,0.0,1.6666666666666667,3.333333333333333
인천광역시,강화소창체험관,강화군,13.0,2208170008.0,30.0,4.0,0.0,2.0,4.0
인천광역시,강화고인돌공원,강화군,1.0,2208160005.0,52.5,4.25,0.0,2.0,4.0
서울특별시,청계광장,중구,1.0,2208240007.0,80.0,4.666666666666667,0.3333333333333333,2.0,4.666666666666667
서울특별시,동대문디자인플라자,중구,3.0,2208250001.0,90.0,4.090909090909091,0.4545454545454545,0.7272727272727273,4.181818181818182
경기도,명지계곡,가평군,7.0,2208230001.0,90.0,3.5,0.0,1.0,3.5
경기도,죽산순교성지,안성시,2.0,2208240007.0,60.0,4.0,0.0,0.0,4.0
경기도,흔들바위,안성시,2.0,2208240008.0,30.0,2.0,0.0,0.0,2.0
서울특별시,글래드강남코엑스센터,강남구,3.0,2208260002.0,180.0,3.5,1.0,3.0,4.0
서울특별시,잠실한강공원,송파구,1.0,2208270003.0,30.0,5.0,1.0,3.0,5.0
서울특별시,창경궁,종로구,2.0,2208280001.0,84.375,4.875,0.3125,1.5625,4.6875
서울특별시,더현대서울,영등포구,1.0,2208250006.0,67.5,5.0,0.5,1.75,5.0
서울특별시,아이파크몰,용산구,3.0,2208250002.0,120.0,5.0,0.0,2.0,5.0
경기도,중원계곡,양평군,1.0,2208200011.0,30.0,4.0,0.0,3.0,4.0
서울특별시,서울공예박물관 어린이박물관,종로구,2.0,2209030004.0,90.0,5.0,0.0,2.0,4.0
인천광역시,인천차이나타운,중구,2.0,2208250001.0,55.71428571428572,4.0,0.5714285714285714,1.4285714285714286,3.857142857142857
서울특별시,어촌마을,양천구,7.0,2208280004.0,30.0,5.0,1.0,0.0,5.0
서울특별시,서울숲,성동구,1.0,2208280001.0,78.26086956521739,4.521739130434782,0.391304347826087,1.3478260869565215,4.434782608695652
인천광역시,정수사,강화군,2.0,2208290002.0,30.0,2.0,0.0,4.0,2.0
경기도,보야지투자라섬,가평군,3.0,2208270001.0,480.0,4.5,0.0,2.0,4.5
서울특별시,개미어린이공원,노원구,1.0,2209060001.0,30.0,4.0,1.0,0.0,4.0
서울특별시,서울청년센터 동대문오랑,동대문구,3.0,2209040003.0,30.0,4.0,1.0,0.0,5.0
서울특별시,옹달샘어린이공원,노원구,1.0,2209050001.0,30.0,3.0,0.0,0.0,3.0
서울특별시,서울생활사박물관,노원구,2.0,2209060003.0,60.0,4.0,1.0,0.0,4.0
서울특별시,갤러리힐링카페,노원구,3.0,2209050004.0,30.0,3.0,0.0,0.0,3.0
서울특별시,서울여성공예센터 더아리움,노원구,3.0,2209050005.0,30.0,5.0,0.0,0.0,5.0
서울특별시,해오라기어린이공원,노원구,1.0,2209040005.0,30.0,3.0,0.0,0.0,3.0
서울특별시,경춘선숲길,노원구,1.0,2209050002.0,40.0,5.0,0.3333333333333333,1.3333333333333333,5.0
경상남도,용추계곡,함양군,1.0,2208220006.0,70.0,4.666666666666667,0.0,5.0,4.666666666666667
강원도,남이섬,춘천시,1.0,2208230001.0,135.45454545454547,4.636363636363637,0.4848484848484848,1.4242424242424243,4.484848484848484
인천광역시,석모도미네랄온천,강화군,6.0,2208280007.0,120.0,4.5,0.0,2.5,5.0
인천광역시,함허동천,강화군,7.0,2208290002.0,75.0,3.0,0.0,0.5,3.0
인천광역시,민머루해수욕장,강화군,1.0,2208280009.0,40.0,4.333333333333333,0.0,2.0,4.333333333333333
서울특별시,송파나루공원,송파구,1.0,2208270003.0,30.0,4.0,0.5,1.0,4.0
서울특별시,서울책보고,송파구,3.0,2208280002.0,60.0,5.0,0.0,1.0,4.0
경상북도,낙단보 인증센터,의성군,13.0,2208220007.0,30.0,3.0,0.0,1.0,3.0
경상북도,구미보 인증센터,구미시,13.0,2208220006.0,60.0,3.0,0.0,1.0,3.0
경상북도,칠곡보 인증센터,칠곡군,13.0,2208220004.0,30.0,4.0,0.0,1.0,4.0
경기도,강천보 인증센터,여주시,13.0,2208230005.0,30.0,4.0,0.0,1.0,4.0
대구광역시,강정고령보 인증센터,달성군,13.0,2208220003.0,30.0,4.0,1.0,1.0,4.0
경기도,바라산 숲길 전망대,의왕시,7.0,2208210004.0,60.0,4.0,1.0,0.0,3.0
경기도,광교산,용인시,1.0,2208210003.0,60.0,4.0,1.0,0.0,4.0
경기도,백운산,용인시,1.0,2208210002.0,60.0,4.0,1.0,0.0,4.0
경기도,바라산,용인시,1.0,2208210001.0,60.0,4.0,1.0,0.0,4.0
서울특별시,K현대미술관,강남구,3.0,2209030005.0,30.0,3.0,0.0,3.0,3.0
경기도,복골캠프,포천시,7.0,2208210001.0,210.0,4.0,1.0,4.0,5.0
인천광역시,강화부근리고인돌,강화군,2.0,2208230002.0,40.0,4.0,0.0,1.0,3.333333333333333
경기도,김포아트빌리지,김포시,3.0,2208220004.0,90.0,2.5,0.0,2.0,2.5
서울특별시,교보문고 광화문점,종로구,3.0,2208250003.0,45.0,5.0,0.5,0.0,5.0
서울특별시,창덕궁,종로구,2.0,2208230002.0,68.82352941176471,4.588235294117647,0.4117647058823529,0.9411764705882352,4.588235294117647
서울특별시,종묘,종로구,2.0,2208220002.0,82.5,4.625,0.0,0.5,4.625
인천광역시,월미도,중구,2.0,2208220003.0,78.46153846153847,4.307692307692308,0.6153846153846154,1.0769230769230769,4.153846153846154
인천광역시,윤아트갤러리,중구,3.0,2208220004.0,60.0,5.0,0.0,1.0,5.0
인천광역시,쉬즈웰 craft,중구,13.0,2208220005.0,60.0,5.0,0.0,1.0,5.0
인천광역시,세라젬웰카페 인천도화직영점,미추홀구,13.0,2208240003.0,120.0,4.0,0.0,1.0,4.0
서울특별시,세종문화회관,종로구,3.0,2208190007.0,135.0,4.5,0.0,0.5,4.0
서울특별시,한식문화공간이음,종로구,13.0,2208200004.0,60.0,5.0,0.0,1.0,5.0
서울특별시,남산서울타워,용산구,7.0,2208280001.0,90.0,4.727272727272728,0.5454545454545454,1.181818181818182,4.636363636363637
경기도,캐리비안베이,용인시,6.0,2208290003.0,354.0,5.0,1.0,2.4,5.0
경기도,플라잉수원,수원시,13.0,2208190011.0,45.0,5.0,0.0,1.5,5.0
서울특별시,그라운드시소 서촌,종로구,3.0,2208200003.0,70.0,4.666666666666667,0.0,0.6666666666666666,3.6666666666666665
서울특별시,경의선숲길,마포구,7.0,2208250003.0,55.71428571428572,4.285714285714286,0.4285714285714285,0.7142857142857143,4.285714285714286
서울특별시,탱고오나다,마포구,3.0,2208200005.0,240.0,5.0,1.0,1.0,5.0
경기도,두리랜드,양주시,6.0,2208280002.0,180.0,3.0,0.0,6.0,3.0
서울특별시,블루스퀘어 신한카드홀,용산구,3.0,2209020001.0,220.0,3.6666666666666665,0.6666666666666666,0.3333333333333333,3.6666666666666665
서울특별시,충무아트센터 대극장,중구,3.0,2208280001.0,195.0,5.0,1.0,0.0,5.0
서울특별시,남산공원,중구,7.0,2208260002.0,53.333333333333336,3.7777777777777777,0.5555555555555556,0.5555555555555556,3.7777777777777777
서울특별시,롯데월드 샤롯데씨어터,송파구,6.0,2208300002.0,217.5,4.75,0.5,1.0,4.5
서울특별시,올림픽공원,송파구,1.0,2208270002.0,86.25,4.4375,0.5625,1.25,4.3125
경기도,고양생태공원,고양시,1.0,2208270002.0,90.0,2.0,0.0,0.0,2.0
인천광역시,솔찬공원,연수구,1.0,2208210005.0,64.28571428571429,3.0,0.1428571428571428,1.0,2.857142857142857
인천광역시,월미테마파크,중구,6.0,2208200004.0,75.0,4.142857142857143,0.2857142857142857,2.2142857142857144,4.0
경기도,종이미술관,안산시,3.0,2208200001.0,90.0,5.0,0.0,11.0,5.0
경기도,시화나래조력공원,안산시,1.0,2208190002.0,50.0,4.666666666666667,0.3333333333333333,5.0,4.666666666666667
경기도,자라섬 꽃테마공원,가평군,6.0,2208210003.0,60.0,4.25,0.25,1.75,4.25
인천광역시,을왕리해수욕장,중구,1.0,2208250005.0,54.0,4.066666666666666,0.7333333333333333,1.4666666666666666,4.066666666666666
인천광역시,예단포,중구,7.0,2208240003.0,30.0,4.0,0.0,1.0,3.0
인천광역시,용유하늘전망대,중구,7.0,2208240006.0,30.0,3.333333333333333,0.0,1.0,3.333333333333333
경기도,용추폭포,가평군,1.0,2208210001.0,60.0,4.666666666666667,0.3333333333333333,2.6666666666666665,4.333333333333333
서울특별시,아트스페이스 이색,종로구,3.0,2209030009.0,60.0,2.0,0.0,0.0,3.0
서울특별시,국립현대미술관 서울관,종로구,3.0,2209030005.0,69.54545454545455,4.727272727272728,0.5454545454545454,0.3181818181818182,4.590909090909091
